DateID,Day,DayOfWeekNo,DayOfWeek,DayOfYear,WeekNo,MonthNo,Month,QtrNo,Quarter,Year,Mon
20160309,9,4,Wednesday,69,11,3,March,1,Q1,2016,Mar
20160310,10,5,Thursday,70,11,3,March,1,Q1,2016,Mar
20160311,11,6,Friday,71,11,3,March,1,Q1,2016,Mar
20160312,12,7,Saturday,72,11,3,March,1,Q1,2016,Mar
20170312,12,1,Sunday,71,11,3,March,1,Q1,2017,Mar
20170313,13,2,Monday,72,11,3,March,1,Q1,2017,Mar
20170314,14,3,Tuesday,73,11,3,March,1,Q1,2017,Mar
20170315,15,4,Wednesday,74,11,3,March,1,Q1,2017,Mar
20170316,16,5,Thursday,75,11,3,March,1,Q1,2017,Mar
20170317,17,6,Friday,76,11,3,March,1,Q1,2017,Mar
20170318,18,7,Saturday,77,11,3,March,1,Q1,2017,Mar
20180311,11,1,Sunday,70,11,3,March,1,Q1,2018,Mar
20180312,12,2,Monday,71,11,3,March,1,Q1,2018,Mar
20180313,13,3,Tuesday,72,11,3,March,1,Q1,2018,Mar
20180314,14,4,Wednesday,73,11,3,March,1,Q1,2018,Mar
20180315,15,5,Thursday,74,11,3,March,1,Q1,2018,Mar
20180316,16,6,Friday,75,11,3,March,1,Q1,2018,Mar
20180317,17,7,Saturday,76,11,3,March,1,Q1,2018,Mar
20190310,10,1,Sunday,69,11,3,March,1,Q1,2019,Mar
20190311,11,2,Monday,70,11,3,March,1,Q1,2019,Mar
20190312,12,3,Tuesday,71,11,3,March,1,Q1,2019,Mar
20190313,13,4,Wednesday,72,11,3,March,1,Q1,2019,Mar
20190314,14,5,Thursday,73,11,3,March,1,Q1,2019,Mar
20190315,15,6,Friday,74,11,3,March,1,Q1,2019,Mar
20190316,16,7,Saturday,75,11,3,March,1,Q1,2019,Mar
20200308,8,1,Sunday,68,11,3,March,1,Q1,2020,Mar
20200309,9,2,Monday,69,11,3,March,1,Q1,2020,Mar
20200310,10,3,Tuesday,70,11,3,March,1,Q1,2020,Mar
20200311,11,4,Wednesday,71,11,3,March,1,Q1,2020,Mar
20200312,12,5,Thursday,72,11,3,March,1,Q1,2020,Mar
20200313,13,6,Friday,73,11,3,March,1,Q1,2020,Mar
20200314,14,7,Saturday,74,11,3,March,1,Q1,2020,Mar
20210307,7,1,Sunday,66,11,3,March,1,Q1,2021,Mar
20210308,8,2,Monday,67,11,3,March,1,Q1,2021,Mar
20210309,9,3,Tuesday,68,11,3,March,1,Q1,2021,Mar
20210310,10,4,Wednesday,69,11,3,March,1,Q1,2021,Mar
20210311,11,5,Thursday,70,11,3,March,1,Q1,2021,Mar
20210312,12,6,Friday,71,11,3,March,1,Q1,2021,Mar
20210313,13,7,Saturday,72,11,3,March,1,Q1,2021,Mar
20220306,6,1,Sunday,65,11,3,March,1,Q1,2022,Mar
20220307,7,2,Monday,66,11,3,March,1,Q1,2022,Mar
20220308,8,3,Tuesday,67,11,3,March,1,Q1,2022,Mar
20220309,9,4,Wednesday,68,11,3,March,1,Q1,2022,Mar
20220310,10,5,Thursday,69,11,3,March,1,Q1,2022,Mar
20220311,11,6,Friday,70,11,3,March,1,Q1,2022,Mar
20220312,12,7,Saturday,71,11,3,March,1,Q1,2022,Mar
20230312,12,1,Sunday,71,11,3,March,1,Q1,2023,Mar
20230313,13,2,Monday,72,11,3,March,1,Q1,2023,Mar
20230314,14,3,Tuesday,73,11,3,March,1,Q1,2023,Mar
20230315,15,4,Wednesday,74,11,3,March,1,Q1,2023,Mar
20230316,16,5,Thursday,75,11,3,March,1,Q1,2023,Mar
20230317,17,6,Friday,76,11,3,March,1,Q1,2023,Mar
20230318,18,7,Saturday,77,11,3,March,1,Q1,2023,Mar
20240310,10,1,Sunday,70,11,3,March,1,Q1,2024,Mar
20240311,11,2,Monday,71,11,3,March,1,Q1,2024,Mar
20240312,12,3,Tuesday,72,11,3,March,1,Q1,2024,Mar
20240313,13,4,Wednesday,73,11,3,March,1,Q1,2024,Mar
20240314,14,5,Thursday,74,11,3,March,1,Q1,2024,Mar
20240315,15,6,Friday,75,11,3,March,1,Q1,2024,Mar
20240316,16,7,Saturday,76,11,3,March,1,Q1,2024,Mar
20250309,9,1,Sunday,68,11,3,March,1,Q1,2025,Mar
20250310,10,2,Monday,69,11,3,March,1,Q1,2025,Mar
20250311,11,3,Tuesday,70,11,3,March,1,Q1,2025,Mar
20250312,12,4,Wednesday,71,11,3,March,1,Q1,2025,Mar
20250313,13,5,Thursday,72,11,3,March,1,Q1,2025,Mar
20250314,14,6,Friday,73,11,3,March,1,Q1,2025,Mar
20250315,15,7,Saturday,74,11,3,March,1,Q1,2025,Mar
20260308,8,1,Sunday,67,11,3,March,1,Q1,2026,Mar
20260309,9,2,Monday,68,11,3,March,1,Q1,2026,Mar
20260310,10,3,Tuesday,69,11,3,March,1,Q1,2026,Mar
20260311,11,4,Wednesday,70,11,3,March,1,Q1,2026,Mar
20260312,12,5,Thursday,71,11,3,March,1,Q1,2026,Mar
20260313,13,6,Friday,72,11,3,March,1,Q1,2026,Mar
20260314,14,7,Saturday,73,11,3,March,1,Q1,2026,Mar
20270307,7,1,Sunday,66,11,3,March,1,Q1,2027,Mar
20270308,8,2,Monday,67,11,3,March,1,Q1,2027,Mar
20270309,9,3,Tuesday,68,11,3,March,1,Q1,2027,Mar
20270310,10,4,Wednesday,69,11,3,March,1,Q1,2027,Mar
20270311,11,5,Thursday,70,11,3,March,1,Q1,2027,Mar
20270312,12,6,Friday,71,11,3,March,1,Q1,2027,Mar
20270313,13,7,Saturday,72,11,3,March,1,Q1,2027,Mar
20280305,5,1,Sunday,65,11,3,March,1,Q1,2028,Mar
20280306,6,2,Monday,66,11,3,March,1,Q1,2028,Mar
20280307,7,3,Tuesday,67,11,3,March,1,Q1,2028,Mar
20280308,8,4,Wednesday,68,11,3,March,1,Q1,2028,Mar
20280309,9,5,Thursday,69,11,3,March,1,Q1,2028,Mar
20280310,10,6,Friday,70,11,3,March,1,Q1,2028,Mar
20280311,11,7,Saturday,71,11,3,March,1,Q1,2028,Mar
20290311,11,1,Sunday,70,11,3,March,1,Q1,2029,Mar
20290312,12,2,Monday,71,11,3,March,1,Q1,2029,Mar
20290313,13,3,Tuesday,72,11,3,March,1,Q1,2029,Mar
20290314,14,4,Wednesday,73,11,3,March,1,Q1,2029,Mar
20290315,15,5,Thursday,74,11,3,March,1,Q1,2029,Mar
20290316,16,6,Friday,75,11,3,March,1,Q1,2029,Mar
20290317,17,7,Saturday,76,11,3,March,1,Q1,2029,Mar
20300310,10,1,Sunday,69,11,3,March,1,Q1,2030,Mar
20300311,11,2,Monday,70,11,3,March,1,Q1,2030,Mar
20300312,12,3,Tuesday,71,11,3,March,1,Q1,2030,Mar
20300313,13,4,Wednesday,72,11,3,March,1,Q1,2030,Mar
20300314,14,5,Thursday,73,11,3,March,1,Q1,2030,Mar
20300315,15,6,Friday,74,11,3,March,1,Q1,2030,Mar
20300316,16,7,Saturday,75,11,3,March,1,Q1,2030,Mar
20310309,9,1,Sunday,68,11,3,March,1,Q1,2031,Mar
20310310,10,2,Monday,69,11,3,March,1,Q1,2031,Mar
20310311,11,3,Tuesday,70,11,3,March,1,Q1,2031,Mar
20310312,12,4,Wednesday,71,11,3,March,1,Q1,2031,Mar
20310313,13,5,Thursday,72,11,3,March,1,Q1,2031,Mar
20310314,14,6,Friday,73,11,3,March,1,Q1,2031,Mar
20310315,15,7,Saturday,74,11,3,March,1,Q1,2031,Mar
20320307,7,1,Sunday,67,11,3,March,1,Q1,2032,Mar
20320308,8,2,Monday,68,11,3,March,1,Q1,2032,Mar
20320309,9,3,Tuesday,69,11,3,March,1,Q1,2032,Mar
20320310,10,4,Wednesday,70,11,3,March,1,Q1,2032,Mar
20320311,11,5,Thursday,71,11,3,March,1,Q1,2032,Mar
20320312,12,6,Friday,72,11,3,March,1,Q1,2032,Mar
20320313,13,7,Saturday,73,11,3,March,1,Q1,2032,Mar
20330306,6,1,Sunday,65,11,3,March,1,Q1,2033,Mar
20330307,7,2,Monday,66,11,3,March,1,Q1,2033,Mar
20330308,8,3,Tuesday,67,11,3,March,1,Q1,2033,Mar
20330309,9,4,Wednesday,68,11,3,March,1,Q1,2033,Mar
20330310,10,5,Thursday,69,11,3,March,1,Q1,2033,Mar
20330311,11,6,Friday,70,11,3,March,1,Q1,2033,Mar
20330312,12,7,Saturday,71,11,3,March,1,Q1,2033,Mar
20340312,12,1,Sunday,71,11,3,March,1,Q1,2034,Mar
20340313,13,2,Monday,72,11,3,March,1,Q1,2034,Mar
20340314,14,3,Tuesday,73,11,3,March,1,Q1,2034,Mar
20340315,15,4,Wednesday,74,11,3,March,1,Q1,2034,Mar
20340316,16,5,Thursday,75,11,3,March,1,Q1,2034,Mar
20340317,17,6,Friday,76,11,3,March,1,Q1,2034,Mar
20340318,18,7,Saturday,77,11,3,March,1,Q1,2034,Mar
20350311,11,1,Sunday,70,11,3,March,1,Q1,2035,Mar
20350312,12,2,Monday,71,11,3,March,1,Q1,2035,Mar
20350313,13,3,Tuesday,72,11,3,March,1,Q1,2035,Mar
20350314,14,4,Wednesday,73,11,3,March,1,Q1,2035,Mar
20350315,15,5,Thursday,74,11,3,March,1,Q1,2035,Mar
20350316,16,6,Friday,75,11,3,March,1,Q1,2035,Mar
20350317,17,7,Saturday,76,11,3,March,1,Q1,2035,Mar
20360309,9,1,Sunday,69,11,3,March,1,Q1,2036,Mar
20360310,10,2,Monday,70,11,3,March,1,Q1,2036,Mar
20360311,11,3,Tuesday,71,11,3,March,1,Q1,2036,Mar
20360312,12,4,Wednesday,72,11,3,March,1,Q1,2036,Mar
20360313,13,5,Thursday,73,11,3,March,1,Q1,2036,Mar
20360314,14,6,Friday,74,11,3,March,1,Q1,2036,Mar
20360315,15,7,Saturday,75,11,3,March,1,Q1,2036,Mar
20370308,8,1,Sunday,67,11,3,March,1,Q1,2037,Mar
20370309,9,2,Monday,68,11,3,March,1,Q1,2037,Mar
20370310,10,3,Tuesday,69,11,3,March,1,Q1,2037,Mar
20370311,11,4,Wednesday,70,11,3,March,1,Q1,2037,Mar
20370312,12,5,Thursday,71,11,3,March,1,Q1,2037,Mar
20370313,13,6,Friday,72,11,3,March,1,Q1,2037,Mar
20370314,14,7,Saturday,73,11,3,March,1,Q1,2037,Mar
20380307,7,1,Sunday,66,11,3,March,1,Q1,2038,Mar
20380308,8,2,Monday,67,11,3,March,1,Q1,2038,Mar
20380309,9,3,Tuesday,68,11,3,March,1,Q1,2038,Mar
20380310,10,4,Wednesday,69,11,3,March,1,Q1,2038,Mar
20380311,11,5,Thursday,70,11,3,March,1,Q1,2038,Mar
20380312,12,6,Friday,71,11,3,March,1,Q1,2038,Mar
20380313,13,7,Saturday,72,11,3,March,1,Q1,2038,Mar
20390306,6,1,Sunday,65,11,3,March,1,Q1,2039,Mar
20390307,7,2,Monday,66,11,3,March,1,Q1,2039,Mar
20390308,8,3,Tuesday,67,11,3,March,1,Q1,2039,Mar
20390309,9,4,Wednesday,68,11,3,March,1,Q1,2039,Mar
20390310,10,5,Thursday,69,11,3,March,1,Q1,2039,Mar
20390311,11,6,Friday,70,11,3,March,1,Q1,2039,Mar
20390312,12,7,Saturday,71,11,3,March,1,Q1,2039,Mar
20400311,11,1,Sunday,71,11,3,March,1,Q1,2040,Mar
20400312,12,2,Monday,72,11,3,March,1,Q1,2040,Mar
20400313,13,3,Tuesday,73,11,3,March,1,Q1,2040,Mar
20400314,14,4,Wednesday,74,11,3,March,1,Q1,2040,Mar
20400315,15,5,Thursday,75,11,3,March,1,Q1,2040,Mar
20400316,16,6,Friday,76,11,3,March,1,Q1,2040,Mar
20400317,17,7,Saturday,77,11,3,March,1,Q1,2040,Mar
20410310,10,1,Sunday,69,11,3,March,1,Q1,2041,Mar
20410311,11,2,Monday,70,11,3,March,1,Q1,2041,Mar
20410312,12,3,Tuesday,71,11,3,March,1,Q1,2041,Mar
20410313,13,4,Wednesday,72,11,3,March,1,Q1,2041,Mar
20410314,14,5,Thursday,73,11,3,March,1,Q1,2041,Mar
20410315,15,6,Friday,74,11,3,March,1,Q1,2041,Mar
20410316,16,7,Saturday,75,11,3,March,1,Q1,2041,Mar
20420309,9,1,Sunday,68,11,3,March,1,Q1,2042,Mar
20420310,10,2,Monday,69,11,3,March,1,Q1,2042,Mar
20420311,11,3,Tuesday,70,11,3,March,1,Q1,2042,Mar
20420312,12,4,Wednesday,71,11,3,March,1,Q1,2042,Mar
20420313,13,5,Thursday,72,11,3,March,1,Q1,2042,Mar
20420314,14,6,Friday,73,11,3,March,1,Q1,2042,Mar
20420315,15,7,Saturday,74,11,3,March,1,Q1,2042,Mar
20430308,8,1,Sunday,67,11,3,March,1,Q1,2043,Mar
20430309,9,2,Monday,68,11,3,March,1,Q1,2043,Mar
20430310,10,3,Tuesday,69,11,3,March,1,Q1,2043,Mar
20430311,11,4,Wednesday,70,11,3,March,1,Q1,2043,Mar
20430312,12,5,Thursday,71,11,3,March,1,Q1,2043,Mar
20430313,13,6,Friday,72,11,3,March,1,Q1,2043,Mar
20430314,14,7,Saturday,73,11,3,March,1,Q1,2043,Mar
20440306,6,1,Sunday,66,11,3,March,1,Q1,2044,Mar
20440307,7,2,Monday,67,11,3,March,1,Q1,2044,Mar
20440308,8,3,Tuesday,68,11,3,March,1,Q1,2044,Mar
20440309,9,4,Wednesday,69,11,3,March,1,Q1,2044,Mar
20440310,10,5,Thursday,70,11,3,March,1,Q1,2044,Mar
20440311,11,6,Friday,71,11,3,March,1,Q1,2044,Mar
20440312,12,7,Saturday,72,11,3,March,1,Q1,2044,Mar
20450312,12,1,Sunday,71,11,3,March,1,Q1,2045,Mar
20450313,13,2,Monday,72,11,3,March,1,Q1,2045,Mar
20450314,14,3,Tuesday,73,11,3,March,1,Q1,2045,Mar
20450315,15,4,Wednesday,74,11,3,March,1,Q1,2045,Mar
20450316,16,5,Thursday,75,11,3,March,1,Q1,2045,Mar
20450317,17,6,Friday,76,11,3,March,1,Q1,2045,Mar
20450318,18,7,Saturday,77,11,3,March,1,Q1,2045,Mar
20460311,11,1,Sunday,70,11,3,March,1,Q1,2046,Mar
20460312,12,2,Monday,71,11,3,March,1,Q1,2046,Mar
20460313,13,3,Tuesday,72,11,3,March,1,Q1,2046,Mar
20460314,14,4,Wednesday,73,11,3,March,1,Q1,2046,Mar
20460315,15,5,Thursday,74,11,3,March,1,Q1,2046,Mar
20460316,16,6,Friday,75,11,3,March,1,Q1,2046,Mar
20460317,17,7,Saturday,76,11,3,March,1,Q1,2046,Mar
20470310,10,1,Sunday,69,11,3,March,1,Q1,2047,Mar
20470311,11,2,Monday,70,11,3,March,1,Q1,2047,Mar
20470312,12,3,Tuesday,71,11,3,March,1,Q1,2047,Mar
20470313,13,4,Wednesday,72,11,3,March,1,Q1,2047,Mar
20470314,14,5,Thursday,73,11,3,March,1,Q1,2047,Mar
20470315,15,6,Friday,74,11,3,March,1,Q1,2047,Mar
20470316,16,7,Saturday,75,11,3,March,1,Q1,2047,Mar
20480308,8,1,Sunday,68,11,3,March,1,Q1,2048,Mar
20480309,9,2,Monday,69,11,3,March,1,Q1,2048,Mar
20480310,10,3,Tuesday,70,11,3,March,1,Q1,2048,Mar
20480311,11,4,Wednesday,71,11,3,March,1,Q1,2048,Mar
20480312,12,5,Thursday,72,11,3,March,1,Q1,2048,Mar
20480313,13,6,Friday,73,11,3,March,1,Q1,2048,Mar
20480314,14,7,Saturday,74,11,3,March,1,Q1,2048,Mar
20490307,7,1,Sunday,66,11,3,March,1,Q1,2049,Mar
20490308,8,2,Monday,67,11,3,March,1,Q1,2049,Mar
20490309,9,3,Tuesday,68,11,3,March,1,Q1,2049,Mar
20490310,10,4,Wednesday,69,11,3,March,1,Q1,2049,Mar
20490311,11,5,Thursday,70,11,3,March,1,Q1,2049,Mar
20490312,12,6,Friday,71,11,3,March,1,Q1,2049,Mar
20490313,13,7,Saturday,72,11,3,March,1,Q1,2049,Mar
20060115,15,1,Sunday,15,3,1,January,1,Q1,2006,Jan
20060116,16,2,Monday,16,3,1,January,1,Q1,2006,Jan
20060117,17,3,Tuesday,17,3,1,January,1,Q1,2006,Jan
20060118,18,4,Wednesday,18,3,1,January,1,Q1,2006,Jan
20060119,19,5,Thursday,19,3,1,January,1,Q1,2006,Jan
20060120,20,6,Friday,20,3,1,January,1,Q1,2006,Jan
20060121,21,7,Saturday,21,3,1,January,1,Q1,2006,Jan
20070114,14,1,Sunday,14,3,1,January,1,Q1,2007,Jan
20070115,15,2,Monday,15,3,1,January,1,Q1,2007,Jan
20070116,16,3,Tuesday,16,3,1,January,1,Q1,2007,Jan
20070117,17,4,Wednesday,17,3,1,January,1,Q1,2007,Jan
20070118,18,5,Thursday,18,3,1,January,1,Q1,2007,Jan
20070119,19,6,Friday,19,3,1,January,1,Q1,2007,Jan
20070120,20,7,Saturday,20,3,1,January,1,Q1,2007,Jan
20080113,13,1,Sunday,13,3,1,January,1,Q1,2008,Jan
20080114,14,2,Monday,14,3,1,January,1,Q1,2008,Jan
20080115,15,3,Tuesday,15,3,1,January,1,Q1,2008,Jan
20080116,16,4,Wednesday,16,3,1,January,1,Q1,2008,Jan
20080117,17,5,Thursday,17,3,1,January,1,Q1,2008,Jan
20080118,18,6,Friday,18,3,1,January,1,Q1,2008,Jan
20080119,19,7,Saturday,19,3,1,January,1,Q1,2008,Jan
20090111,11,1,Sunday,11,3,1,January,1,Q1,2009,Jan
20090112,12,2,Monday,12,3,1,January,1,Q1,2009,Jan
20090113,13,3,Tuesday,13,3,1,January,1,Q1,2009,Jan
20090114,14,4,Wednesday,14,3,1,January,1,Q1,2009,Jan
20090115,15,5,Thursday,15,3,1,January,1,Q1,2009,Jan
20090116,16,6,Friday,16,3,1,January,1,Q1,2009,Jan
20090117,17,7,Saturday,17,3,1,January,1,Q1,2009,Jan
20100110,10,1,Sunday,10,3,1,January,1,Q1,2010,Jan
20100111,11,2,Monday,11,3,1,January,1,Q1,2010,Jan
20100112,12,3,Tuesday,12,3,1,January,1,Q1,2010,Jan
20100113,13,4,Wednesday,13,3,1,January,1,Q1,2010,Jan
20100114,14,5,Thursday,14,3,1,January,1,Q1,2010,Jan
20100115,15,6,Friday,15,3,1,January,1,Q1,2010,Jan
20100116,16,7,Saturday,16,3,1,January,1,Q1,2010,Jan
20110109,9,1,Sunday,9,3,1,January,1,Q1,2011,Jan
20110110,10,2,Monday,10,3,1,January,1,Q1,2011,Jan
20110111,11,3,Tuesday,11,3,1,January,1,Q1,2011,Jan
20110112,12,4,Wednesday,12,3,1,January,1,Q1,2011,Jan
20110113,13,5,Thursday,13,3,1,January,1,Q1,2011,Jan
20110114,14,6,Friday,14,3,1,January,1,Q1,2011,Jan
20110115,15,7,Saturday,15,3,1,January,1,Q1,2011,Jan
20120115,15,1,Sunday,15,3,1,January,1,Q1,2012,Jan
20120116,16,2,Monday,16,3,1,January,1,Q1,2012,Jan
20120117,17,3,Tuesday,17,3,1,January,1,Q1,2012,Jan
20120118,18,4,Wednesday,18,3,1,January,1,Q1,2012,Jan
20120119,19,5,Thursday,19,3,1,January,1,Q1,2012,Jan
20120120,20,6,Friday,20,3,1,January,1,Q1,2012,Jan
20120121,21,7,Saturday,21,3,1,January,1,Q1,2012,Jan
20130113,13,1,Sunday,13,3,1,January,1,Q1,2013,Jan
20130114,14,2,Monday,14,3,1,January,1,Q1,2013,Jan
20130115,15,3,Tuesday,15,3,1,January,1,Q1,2013,Jan
20130116,16,4,Wednesday,16,3,1,January,1,Q1,2013,Jan
20130117,17,5,Thursday,17,3,1,January,1,Q1,2013,Jan
20130118,18,6,Friday,18,3,1,January,1,Q1,2013,Jan
20130119,19,7,Saturday,19,3,1,January,1,Q1,2013,Jan
20140112,12,1,Sunday,12,3,1,January,1,Q1,2014,Jan
20140113,13,2,Monday,13,3,1,January,1,Q1,2014,Jan
20140114,14,3,Tuesday,14,3,1,January,1,Q1,2014,Jan
20140115,15,4,Wednesday,15,3,1,January,1,Q1,2014,Jan
20140116,16,5,Thursday,16,3,1,January,1,Q1,2014,Jan
20140117,17,6,Friday,17,3,1,January,1,Q1,2014,Jan
20140118,18,7,Saturday,18,3,1,January,1,Q1,2014,Jan
20150111,11,1,Sunday,11,3,1,January,1,Q1,2015,Jan
20150112,12,2,Monday,12,3,1,January,1,Q1,2015,Jan
20150113,13,3,Tuesday,13,3,1,January,1,Q1,2015,Jan
20150114,14,4,Wednesday,14,3,1,January,1,Q1,2015,Jan
20150115,15,5,Thursday,15,3,1,January,1,Q1,2015,Jan
20150116,16,6,Friday,16,3,1,January,1,Q1,2015,Jan
20150117,17,7,Saturday,17,3,1,January,1,Q1,2015,Jan
20160110,10,1,Sunday,10,3,1,January,1,Q1,2016,Jan
20160111,11,2,Monday,11,3,1,January,1,Q1,2016,Jan
20160112,12,3,Tuesday,12,3,1,January,1,Q1,2016,Jan
20160113,13,4,Wednesday,13,3,1,January,1,Q1,2016,Jan
20160114,14,5,Thursday,14,3,1,January,1,Q1,2016,Jan
20160115,15,6,Friday,15,3,1,January,1,Q1,2016,Jan
20160116,16,7,Saturday,16,3,1,January,1,Q1,2016,Jan
20170115,15,1,Sunday,15,3,1,January,1,Q1,2017,Jan
20170116,16,2,Monday,16,3,1,January,1,Q1,2017,Jan
20170117,17,3,Tuesday,17,3,1,January,1,Q1,2017,Jan
20170118,18,4,Wednesday,18,3,1,January,1,Q1,2017,Jan
20170119,19,5,Thursday,19,3,1,January,1,Q1,2017,Jan
20170120,20,6,Friday,20,3,1,January,1,Q1,2017,Jan
20170121,21,7,Saturday,21,3,1,January,1,Q1,2017,Jan
20180114,14,1,Sunday,14,3,1,January,1,Q1,2018,Jan
20180115,15,2,Monday,15,3,1,January,1,Q1,2018,Jan
20180116,16,3,Tuesday,16,3,1,January,1,Q1,2018,Jan
20180117,17,4,Wednesday,17,3,1,January,1,Q1,2018,Jan
20180118,18,5,Thursday,18,3,1,January,1,Q1,2018,Jan
20180119,19,6,Friday,19,3,1,January,1,Q1,2018,Jan
20180120,20,7,Saturday,20,3,1,January,1,Q1,2018,Jan
20190113,13,1,Sunday,13,3,1,January,1,Q1,2019,Jan
20190114,14,2,Monday,14,3,1,January,1,Q1,2019,Jan
20190115,15,3,Tuesday,15,3,1,January,1,Q1,2019,Jan
20190116,16,4,Wednesday,16,3,1,January,1,Q1,2019,Jan
20190117,17,5,Thursday,17,3,1,January,1,Q1,2019,Jan
20190118,18,6,Friday,18,3,1,January,1,Q1,2019,Jan
20190119,19,7,Saturday,19,3,1,January,1,Q1,2019,Jan
20200112,12,1,Sunday,12,3,1,January,1,Q1,2020,Jan
20200113,13,2,Monday,13,3,1,January,1,Q1,2020,Jan
20200114,14,3,Tuesday,14,3,1,January,1,Q1,2020,Jan
20200115,15,4,Wednesday,15,3,1,January,1,Q1,2020,Jan
20200116,16,5,Thursday,16,3,1,January,1,Q1,2020,Jan
20200117,17,6,Friday,17,3,1,January,1,Q1,2020,Jan
20200118,18,7,Saturday,18,3,1,January,1,Q1,2020,Jan
20210110,10,1,Sunday,10,3,1,January,1,Q1,2021,Jan
20210111,11,2,Monday,11,3,1,January,1,Q1,2021,Jan
20210112,12,3,Tuesday,12,3,1,January,1,Q1,2021,Jan
20210113,13,4,Wednesday,13,3,1,January,1,Q1,2021,Jan
20210114,14,5,Thursday,14,3,1,January,1,Q1,2021,Jan
20210115,15,6,Friday,15,3,1,January,1,Q1,2021,Jan
20210116,16,7,Saturday,16,3,1,January,1,Q1,2021,Jan
20220109,9,1,Sunday,9,3,1,January,1,Q1,2022,Jan
20220110,10,2,Monday,10,3,1,January,1,Q1,2022,Jan
20220111,11,3,Tuesday,11,3,1,January,1,Q1,2022,Jan
20220112,12,4,Wednesday,12,3,1,January,1,Q1,2022,Jan
20220113,13,5,Thursday,13,3,1,January,1,Q1,2022,Jan
20220114,14,6,Friday,14,3,1,January,1,Q1,2022,Jan
20220115,15,7,Saturday,15,3,1,January,1,Q1,2022,Jan
20230115,15,1,Sunday,15,3,1,January,1,Q1,2023,Jan
20230116,16,2,Monday,16,3,1,January,1,Q1,2023,Jan
20230117,17,3,Tuesday,17,3,1,January,1,Q1,2023,Jan
20230118,18,4,Wednesday,18,3,1,January,1,Q1,2023,Jan
20230119,19,5,Thursday,19,3,1,January,1,Q1,2023,Jan
20230120,20,6,Friday,20,3,1,January,1,Q1,2023,Jan
20230121,21,7,Saturday,21,3,1,January,1,Q1,2023,Jan
20240114,14,1,Sunday,14,3,1,January,1,Q1,2024,Jan
20240115,15,2,Monday,15,3,1,January,1,Q1,2024,Jan
20240116,16,3,Tuesday,16,3,1,January,1,Q1,2024,Jan
20240117,17,4,Wednesday,17,3,1,January,1,Q1,2024,Jan
20240118,18,5,Thursday,18,3,1,January,1,Q1,2024,Jan
20240119,19,6,Friday,19,3,1,January,1,Q1,2024,Jan
20240120,20,7,Saturday,20,3,1,January,1,Q1,2024,Jan
20250112,12,1,Sunday,12,3,1,January,1,Q1,2025,Jan
20250113,13,2,Monday,13,3,1,January,1,Q1,2025,Jan
20250114,14,3,Tuesday,14,3,1,January,1,Q1,2025,Jan
20250115,15,4,Wednesday,15,3,1,January,1,Q1,2025,Jan
20250116,16,5,Thursday,16,3,1,January,1,Q1,2025,Jan
20250117,17,6,Friday,17,3,1,January,1,Q1,2025,Jan
20250118,18,7,Saturday,18,3,1,January,1,Q1,2025,Jan
20260111,11,1,Sunday,11,3,1,January,1,Q1,2026,Jan
20260112,12,2,Monday,12,3,1,January,1,Q1,2026,Jan
20260113,13,3,Tuesday,13,3,1,January,1,Q1,2026,Jan
20260114,14,4,Wednesday,14,3,1,January,1,Q1,2026,Jan
20260115,15,5,Thursday,15,3,1,January,1,Q1,2026,Jan
20260116,16,6,Friday,16,3,1,January,1,Q1,2026,Jan
20260117,17,7,Saturday,17,3,1,January,1,Q1,2026,Jan
20270110,10,1,Sunday,10,3,1,January,1,Q1,2027,Jan
20270111,11,2,Monday,11,3,1,January,1,Q1,2027,Jan
20270112,12,3,Tuesday,12,3,1,January,1,Q1,2027,Jan
20270113,13,4,Wednesday,13,3,1,January,1,Q1,2027,Jan
20270114,14,5,Thursday,14,3,1,January,1,Q1,2027,Jan
20270115,15,6,Friday,15,3,1,January,1,Q1,2027,Jan
20270116,16,7,Saturday,16,3,1,January,1,Q1,2027,Jan
20280109,9,1,Sunday,9,3,1,January,1,Q1,2028,Jan
20280110,10,2,Monday,10,3,1,January,1,Q1,2028,Jan
20280111,11,3,Tuesday,11,3,1,January,1,Q1,2028,Jan
20280112,12,4,Wednesday,12,3,1,January,1,Q1,2028,Jan
20280113,13,5,Thursday,13,3,1,January,1,Q1,2028,Jan
20280114,14,6,Friday,14,3,1,January,1,Q1,2028,Jan
20280115,15,7,Saturday,15,3,1,January,1,Q1,2028,Jan
20290114,14,1,Sunday,14,3,1,January,1,Q1,2029,Jan
20290115,15,2,Monday,15,3,1,January,1,Q1,2029,Jan
20290116,16,3,Tuesday,16,3,1,January,1,Q1,2029,Jan
20290117,17,4,Wednesday,17,3,1,January,1,Q1,2029,Jan
20290118,18,5,Thursday,18,3,1,January,1,Q1,2029,Jan
20290119,19,6,Friday,19,3,1,January,1,Q1,2029,Jan
20290120,20,7,Saturday,20,3,1,January,1,Q1,2029,Jan
20300113,13,1,Sunday,13,3,1,January,1,Q1,2030,Jan
20300114,14,2,Monday,14,3,1,January,1,Q1,2030,Jan
20300115,15,3,Tuesday,15,3,1,January,1,Q1,2030,Jan
20300116,16,4,Wednesday,16,3,1,January,1,Q1,2030,Jan
20300117,17,5,Thursday,17,3,1,January,1,Q1,2030,Jan
20300118,18,6,Friday,18,3,1,January,1,Q1,2030,Jan
