Date,Month,MonthNumber,Period,PeriodNumber,Qtr,QtrNumber,Year,Day,MonthStartDate,MonthEndDate,MonthIncrementNumber
6/10/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,10,6/1/2013 0:00,6/30/2013 0:00,42
6/11/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,11,6/1/2013 0:00,6/30/2013 0:00,42
6/12/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,12,6/1/2013 0:00,6/30/2013 0:00,42
6/13/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,13,6/1/2013 0:00,6/30/2013 0:00,42
6/14/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,14,6/1/2013 0:00,6/30/2013 0:00,42
6/15/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,15,6/1/2013 0:00,6/30/2013 0:00,42
6/16/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,16,6/1/2013 0:00,6/30/2013 0:00,42
6/17/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,17,6/1/2013 0:00,6/30/2013 0:00,42
6/18/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,18,6/1/2013 0:00,6/30/2013 0:00,42
6/19/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,19,6/1/2013 0:00,6/30/2013 0:00,42
6/20/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,20,6/1/2013 0:00,6/30/2013 0:00,42
6/21/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,21,6/1/2013 0:00,6/30/2013 0:00,42
6/22/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,22,6/1/2013 0:00,6/30/2013 0:00,42
6/23/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,23,6/1/2013 0:00,6/30/2013 0:00,42
6/24/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,24,6/1/2013 0:00,6/30/2013 0:00,42
6/25/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,25,6/1/2013 0:00,6/30/2013 0:00,42
6/26/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,26,6/1/2013 0:00,6/30/2013 0:00,42
6/27/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,27,6/1/2013 0:00,6/30/2013 0:00,42
6/28/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,28,6/1/2013 0:00,6/30/2013 0:00,42
6/29/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,29,6/1/2013 0:00,6/30/2013 0:00,42
6/30/2013 0:00,Jun,6,13-Jun,201306,2,Q2,2013,30,6/1/2013 0:00,6/30/2013 0:00,42
7/1/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,1,7/1/2013 0:00,7/31/2013 0:00,43
7/2/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,2,7/1/2013 0:00,7/31/2013 0:00,43
7/3/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,3,7/1/2013 0:00,7/31/2013 0:00,43
7/4/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,4,7/1/2013 0:00,7/31/2013 0:00,43
7/5/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,5,7/1/2013 0:00,7/31/2013 0:00,43
7/6/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,6,7/1/2013 0:00,7/31/2013 0:00,43
7/7/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,7,7/1/2013 0:00,7/31/2013 0:00,43
7/8/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,8,7/1/2013 0:00,7/31/2013 0:00,43
7/9/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,9,7/1/2013 0:00,7/31/2013 0:00,43
7/10/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,10,7/1/2013 0:00,7/31/2013 0:00,43
7/11/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,11,7/1/2013 0:00,7/31/2013 0:00,43
7/12/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,12,7/1/2013 0:00,7/31/2013 0:00,43
7/13/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,13,7/1/2013 0:00,7/31/2013 0:00,43
7/14/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,14,7/1/2013 0:00,7/31/2013 0:00,43
7/15/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,15,7/1/2013 0:00,7/31/2013 0:00,43
7/16/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,16,7/1/2013 0:00,7/31/2013 0:00,43
7/17/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,17,7/1/2013 0:00,7/31/2013 0:00,43
7/18/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,18,7/1/2013 0:00,7/31/2013 0:00,43
7/19/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,19,7/1/2013 0:00,7/31/2013 0:00,43
7/20/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,20,7/1/2013 0:00,7/31/2013 0:00,43
7/21/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,21,7/1/2013 0:00,7/31/2013 0:00,43
7/22/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,22,7/1/2013 0:00,7/31/2013 0:00,43
7/23/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,23,7/1/2013 0:00,7/31/2013 0:00,43
7/24/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,24,7/1/2013 0:00,7/31/2013 0:00,43
7/25/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,25,7/1/2013 0:00,7/31/2013 0:00,43
7/26/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,26,7/1/2013 0:00,7/31/2013 0:00,43
7/27/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,27,7/1/2013 0:00,7/31/2013 0:00,43
7/28/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,28,7/1/2013 0:00,7/31/2013 0:00,43
7/29/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,29,7/1/2013 0:00,7/31/2013 0:00,43
7/30/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,30,7/1/2013 0:00,7/31/2013 0:00,43
7/31/2013 0:00,Jul,7,13-Jul,201307,3,Q3,2013,31,7/1/2013 0:00,7/31/2013 0:00,43
8/1/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,1,8/1/2013 0:00,8/31/2013 0:00,44
8/2/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,2,8/1/2013 0:00,8/31/2013 0:00,44
8/3/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,3,8/1/2013 0:00,8/31/2013 0:00,44
8/4/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,4,8/1/2013 0:00,8/31/2013 0:00,44
8/5/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,5,8/1/2013 0:00,8/31/2013 0:00,44
8/6/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,6,8/1/2013 0:00,8/31/2013 0:00,44
8/7/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,7,8/1/2013 0:00,8/31/2013 0:00,44
8/8/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,8,8/1/2013 0:00,8/31/2013 0:00,44
8/9/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,9,8/1/2013 0:00,8/31/2013 0:00,44
8/10/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,10,8/1/2013 0:00,8/31/2013 0:00,44
8/11/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,11,8/1/2013 0:00,8/31/2013 0:00,44
8/12/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,12,8/1/2013 0:00,8/31/2013 0:00,44
8/13/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,13,8/1/2013 0:00,8/31/2013 0:00,44
8/14/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,14,8/1/2013 0:00,8/31/2013 0:00,44
8/15/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,15,8/1/2013 0:00,8/31/2013 0:00,44
8/16/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,16,8/1/2013 0:00,8/31/2013 0:00,44
8/17/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,17,8/1/2013 0:00,8/31/2013 0:00,44
8/18/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,18,8/1/2013 0:00,8/31/2013 0:00,44
8/19/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,19,8/1/2013 0:00,8/31/2013 0:00,44
8/20/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,20,8/1/2013 0:00,8/31/2013 0:00,44
8/21/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,21,8/1/2013 0:00,8/31/2013 0:00,44
8/22/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,22,8/1/2013 0:00,8/31/2013 0:00,44
8/23/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,23,8/1/2013 0:00,8/31/2013 0:00,44
8/24/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,24,8/1/2013 0:00,8/31/2013 0:00,44
8/25/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,25,8/1/2013 0:00,8/31/2013 0:00,44
8/26/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,26,8/1/2013 0:00,8/31/2013 0:00,44
8/27/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,27,8/1/2013 0:00,8/31/2013 0:00,44
8/28/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,28,8/1/2013 0:00,8/31/2013 0:00,44
8/29/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,29,8/1/2013 0:00,8/31/2013 0:00,44
8/30/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,30,8/1/2013 0:00,8/31/2013 0:00,44
8/31/2013 0:00,Aug,8,13-Aug,201308,3,Q3,2013,31,8/1/2013 0:00,8/31/2013 0:00,44
9/1/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,1,9/1/2013 0:00,9/30/2013 0:00,45
9/2/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,2,9/1/2013 0:00,9/30/2013 0:00,45
9/3/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,3,9/1/2013 0:00,9/30/2013 0:00,45
9/4/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,4,9/1/2013 0:00,9/30/2013 0:00,45
9/5/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,5,9/1/2013 0:00,9/30/2013 0:00,45
9/6/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,6,9/1/2013 0:00,9/30/2013 0:00,45
9/7/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,7,9/1/2013 0:00,9/30/2013 0:00,45
9/8/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,8,9/1/2013 0:00,9/30/2013 0:00,45
9/9/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,9,9/1/2013 0:00,9/30/2013 0:00,45
9/10/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,10,9/1/2013 0:00,9/30/2013 0:00,45
9/11/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,11,9/1/2013 0:00,9/30/2013 0:00,45
9/12/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,12,9/1/2013 0:00,9/30/2013 0:00,45
9/13/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,13,9/1/2013 0:00,9/30/2013 0:00,45
9/14/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,14,9/1/2013 0:00,9/30/2013 0:00,45
9/15/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,15,9/1/2013 0:00,9/30/2013 0:00,45
9/16/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,16,9/1/2013 0:00,9/30/2013 0:00,45
9/17/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,17,9/1/2013 0:00,9/30/2013 0:00,45
9/18/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,18,9/1/2013 0:00,9/30/2013 0:00,45
9/19/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,19,9/1/2013 0:00,9/30/2013 0:00,45
9/20/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,20,9/1/2013 0:00,9/30/2013 0:00,45
9/21/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,21,9/1/2013 0:00,9/30/2013 0:00,45
9/22/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,22,9/1/2013 0:00,9/30/2013 0:00,45
9/23/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,23,9/1/2013 0:00,9/30/2013 0:00,45
9/24/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,24,9/1/2013 0:00,9/30/2013 0:00,45
9/25/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,25,9/1/2013 0:00,9/30/2013 0:00,45
9/26/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,26,9/1/2013 0:00,9/30/2013 0:00,45
9/27/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,27,9/1/2013 0:00,9/30/2013 0:00,45
9/28/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,28,9/1/2013 0:00,9/30/2013 0:00,45
9/29/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,29,9/1/2013 0:00,9/30/2013 0:00,45
9/30/2013 0:00,Sep,9,13-Sep,201309,3,Q3,2013,30,9/1/2013 0:00,9/30/2013 0:00,45
10/1/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,1,10/1/2013 0:00,10/31/2013 0:00,46
10/2/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,2,10/1/2013 0:00,10/31/2013 0:00,46
10/3/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,3,10/1/2013 0:00,10/31/2013 0:00,46
10/4/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,4,10/1/2013 0:00,10/31/2013 0:00,46
10/5/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,5,10/1/2013 0:00,10/31/2013 0:00,46
10/6/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,6,10/1/2013 0:00,10/31/2013 0:00,46
10/7/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,7,10/1/2013 0:00,10/31/2013 0:00,46
10/8/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,8,10/1/2013 0:00,10/31/2013 0:00,46
10/9/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,9,10/1/2013 0:00,10/31/2013 0:00,46
10/10/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,10,10/1/2013 0:00,10/31/2013 0:00,46
10/11/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,11,10/1/2013 0:00,10/31/2013 0:00,46
10/12/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,12,10/1/2013 0:00,10/31/2013 0:00,46
10/13/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,13,10/1/2013 0:00,10/31/2013 0:00,46
10/14/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,14,10/1/2013 0:00,10/31/2013 0:00,46
10/15/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,15,10/1/2013 0:00,10/31/2013 0:00,46
10/16/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,16,10/1/2013 0:00,10/31/2013 0:00,46
10/17/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,17,10/1/2013 0:00,10/31/2013 0:00,46
10/18/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,18,10/1/2013 0:00,10/31/2013 0:00,46
10/19/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,19,10/1/2013 0:00,10/31/2013 0:00,46
10/20/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,20,10/1/2013 0:00,10/31/2013 0:00,46
10/21/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,21,10/1/2013 0:00,10/31/2013 0:00,46
10/22/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,22,10/1/2013 0:00,10/31/2013 0:00,46
10/23/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,23,10/1/2013 0:00,10/31/2013 0:00,46
10/24/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,24,10/1/2013 0:00,10/31/2013 0:00,46
10/25/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,25,10/1/2013 0:00,10/31/2013 0:00,46
10/26/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,26,10/1/2013 0:00,10/31/2013 0:00,46
10/27/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,27,10/1/2013 0:00,10/31/2013 0:00,46
10/28/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,28,10/1/2013 0:00,10/31/2013 0:00,46
10/29/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,29,10/1/2013 0:00,10/31/2013 0:00,46
10/30/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,30,10/1/2013 0:00,10/31/2013 0:00,46
10/31/2013 0:00,Oct,10,13-Oct,201310,4,Q4,2013,31,10/1/2013 0:00,10/31/2013 0:00,46
11/1/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,1,11/1/2013 0:00,11/30/2013 0:00,47
11/2/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,2,11/1/2013 0:00,11/30/2013 0:00,47
11/3/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,3,11/1/2013 0:00,11/30/2013 0:00,47
11/4/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,4,11/1/2013 0:00,11/30/2013 0:00,47
11/5/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,5,11/1/2013 0:00,11/30/2013 0:00,47
11/6/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,6,11/1/2013 0:00,11/30/2013 0:00,47
11/7/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,7,11/1/2013 0:00,11/30/2013 0:00,47
11/8/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,8,11/1/2013 0:00,11/30/2013 0:00,47
11/9/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,9,11/1/2013 0:00,11/30/2013 0:00,47
11/10/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,10,11/1/2013 0:00,11/30/2013 0:00,47
11/11/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,11,11/1/2013 0:00,11/30/2013 0:00,47
11/12/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,12,11/1/2013 0:00,11/30/2013 0:00,47
11/13/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,13,11/1/2013 0:00,11/30/2013 0:00,47
11/14/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,14,11/1/2013 0:00,11/30/2013 0:00,47
11/15/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,15,11/1/2013 0:00,11/30/2013 0:00,47
11/16/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,16,11/1/2013 0:00,11/30/2013 0:00,47
11/17/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,17,11/1/2013 0:00,11/30/2013 0:00,47
11/18/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,18,11/1/2013 0:00,11/30/2013 0:00,47
11/19/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,19,11/1/2013 0:00,11/30/2013 0:00,47
11/20/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,20,11/1/2013 0:00,11/30/2013 0:00,47
11/21/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,21,11/1/2013 0:00,11/30/2013 0:00,47
11/22/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,22,11/1/2013 0:00,11/30/2013 0:00,47
11/23/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,23,11/1/2013 0:00,11/30/2013 0:00,47
11/24/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,24,11/1/2013 0:00,11/30/2013 0:00,47
11/25/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,25,11/1/2013 0:00,11/30/2013 0:00,47
11/26/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,26,11/1/2013 0:00,11/30/2013 0:00,47
11/27/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,27,11/1/2013 0:00,11/30/2013 0:00,47
11/28/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,28,11/1/2013 0:00,11/30/2013 0:00,47
11/29/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,29,11/1/2013 0:00,11/30/2013 0:00,47
11/30/2013 0:00,Nov,11,13-Nov,201311,4,Q4,2013,30,11/1/2013 0:00,11/30/2013 0:00,47
12/1/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,1,12/1/2013 0:00,12/31/2013 0:00,48
12/2/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,2,12/1/2013 0:00,12/31/2013 0:00,48
12/3/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,3,12/1/2013 0:00,12/31/2013 0:00,48
12/4/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,4,12/1/2013 0:00,12/31/2013 0:00,48
12/5/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,5,12/1/2013 0:00,12/31/2013 0:00,48
12/6/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,6,12/1/2013 0:00,12/31/2013 0:00,48
12/7/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,7,12/1/2013 0:00,12/31/2013 0:00,48
12/8/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,8,12/1/2013 0:00,12/31/2013 0:00,48
12/9/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,9,12/1/2013 0:00,12/31/2013 0:00,48
12/10/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,10,12/1/2013 0:00,12/31/2013 0:00,48
12/11/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,11,12/1/2013 0:00,12/31/2013 0:00,48
12/12/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,12,12/1/2013 0:00,12/31/2013 0:00,48
12/13/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,13,12/1/2013 0:00,12/31/2013 0:00,48
12/14/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,14,12/1/2013 0:00,12/31/2013 0:00,48
12/15/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,15,12/1/2013 0:00,12/31/2013 0:00,48
12/16/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,16,12/1/2013 0:00,12/31/2013 0:00,48
12/17/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,17,12/1/2013 0:00,12/31/2013 0:00,48
12/18/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,18,12/1/2013 0:00,12/31/2013 0:00,48
12/19/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,19,12/1/2013 0:00,12/31/2013 0:00,48
12/20/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,20,12/1/2013 0:00,12/31/2013 0:00,48
12/21/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,21,12/1/2013 0:00,12/31/2013 0:00,48
12/22/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,22,12/1/2013 0:00,12/31/2013 0:00,48
12/23/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,23,12/1/2013 0:00,12/31/2013 0:00,48
12/24/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,24,12/1/2013 0:00,12/31/2013 0:00,48
12/25/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,25,12/1/2013 0:00,12/31/2013 0:00,48
12/26/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,26,12/1/2013 0:00,12/31/2013 0:00,48
12/27/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,27,12/1/2013 0:00,12/31/2013 0:00,48
12/28/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,28,12/1/2013 0:00,12/31/2013 0:00,48
12/29/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,29,12/1/2013 0:00,12/31/2013 0:00,48
12/30/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,30,12/1/2013 0:00,12/31/2013 0:00,48
12/31/2013 0:00,Dec,12,13-Dec,201312,4,Q4,2013,31,12/1/2013 0:00,12/31/2013 0:00,48
1/1/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,1,1/1/2014 0:00,1/31/2014 0:00,49
1/2/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,2,1/1/2014 0:00,1/31/2014 0:00,49
1/3/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,3,1/1/2014 0:00,1/31/2014 0:00,49
1/4/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,4,1/1/2014 0:00,1/31/2014 0:00,49
1/5/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,5,1/1/2014 0:00,1/31/2014 0:00,49
1/6/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,6,1/1/2014 0:00,1/31/2014 0:00,49
1/7/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,7,1/1/2014 0:00,1/31/2014 0:00,49
1/8/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,8,1/1/2014 0:00,1/31/2014 0:00,49
1/9/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,9,1/1/2014 0:00,1/31/2014 0:00,49
1/10/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,10,1/1/2014 0:00,1/31/2014 0:00,49
1/11/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,11,1/1/2014 0:00,1/31/2014 0:00,49
1/12/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,12,1/1/2014 0:00,1/31/2014 0:00,49
1/13/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,13,1/1/2014 0:00,1/31/2014 0:00,49
1/14/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,14,1/1/2014 0:00,1/31/2014 0:00,49
1/15/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,15,1/1/2014 0:00,1/31/2014 0:00,49
1/16/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,16,1/1/2014 0:00,1/31/2014 0:00,49
1/17/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,17,1/1/2014 0:00,1/31/2014 0:00,49
1/18/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,18,1/1/2014 0:00,1/31/2014 0:00,49
1/19/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,19,1/1/2014 0:00,1/31/2014 0:00,49
1/20/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,20,1/1/2014 0:00,1/31/2014 0:00,49
1/21/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,21,1/1/2014 0:00,1/31/2014 0:00,49
1/22/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,22,1/1/2014 0:00,1/31/2014 0:00,49
1/23/2014 0:00,Jan,1,14-Jan,201401,1,Q1,2014,23,1/1/2014 0:00,1/31/2014 0:00,49
