Date,EmplID,Gender,Age,EtnicGroup,FP,TermDate,IsNewHire,BU,HireDate,PayTypeID,TermReason,AgeGroupID,TenureDays,TenureMonths,BadHires
8/1/2014 0:00,15522,D,35,1,P,8/22/2014 0:00,1,14,8/21/2014 0:00,H,V,2,20,0,1
8/1/2014 0:00,30454,D,55,1,P,8/22/2014 0:00,0,17,2/18/2014 0:00,H,V,3,164,5,0
8/1/2014 0:00,6856,D,52,1,P,8/22/2014 0:00,0,9,7/16/2014 0:00,H,V,3,16,0,1
8/1/2014 0:00,28434,D,38,1,P,8/22/2014 0:00,1,21,8/7/2014 0:00,H,V,2,6,0,1
8/1/2014 0:00,18654,C,27,1,P,8/22/2014 0:00,0,21,4/19/2013 0:00,H,V,1,469,15,0
8/1/2014 0:00,26718,C,17,1,P,8/22/2014 0:00,0,24,3/4/2014 0:00,H,V,1,150,4,0
8/1/2014 0:00,26014,C,29,1,P,8/22/2014 0:00,1,18,8/21/2014 0:00,H,V,1,20,0,1
8/1/2014 0:00,2300,C,52,1,P,8/22/2014 0:00,0,6,6/25/2013 0:00,H,V,3,402,13,0
8/1/2014 0:00,5412,C,41,1,P,8/22/2014 0:00,1,12,8/22/2014 0:00,H,V,2,21,0,1
8/1/2014 0:00,29330,C,59,1,P,8/22/2014 0:00,0,16,7/23/2014 0:00,H,V,3,9,0,1
8/1/2014 0:00,29014,C,68,1,P,8/22/2014 0:00,1,4,8/13/2014 0:00,H,V,3,12,0,1
8/1/2014 0:00,15136,C,20,1,F,8/22/2014 0:00,0,99,6/19/2014 0:00,H,V,1,43,1,0
8/1/2014 0:00,33466,C,43,1,F,8/22/2014 0:00,0,9,3/20/2007 0:00,S,V,2,2691,89,0
8/1/2014 0:00,22224,C,32,1,F,8/22/2014 0:00,0,12,5/21/2003 0:00,S,V,2,4090,136,0
8/1/2014 0:00,12754,D,20,1,P,8/22/2014 0:00,1,9,8/8/2014 0:00,H,U,1,7,0,1
8/1/2014 0:00,10110,C,19,1,P,8/22/2014 0:00,0,3,3/5/2014 0:00,H,U,1,149,4,0
8/1/2014 0:00,18328,C,22,1,P,8/22/2014 0:00,0,15,5/22/2014 0:00,H,U,1,71,2,0
8/1/2014 0:00,19998,C,22,1,P,8/22/2014 0:00,0,20,7/2/2014 0:00,H,U,1,30,0,1
8/1/2014 0:00,18892,C,48,1,P,8/22/2014 0:00,0,15,2/24/2006 0:00,H,U,2,3080,102,0
8/1/2014 0:00,8006,C,30,1,P,8/22/2014 0:00,0,7,6/19/2014 0:00,H,U,2,43,1,0
8/1/2014 0:00,17498,C,30,1,F,8/22/2014 0:00,0,99,9/27/2011 0:00,H,U,2,1039,34,0
8/1/2014 0:00,7088,D,21,2,P,8/22/2014 0:00,0,2,5/29/2014 0:00,H,V,1,64,2,0
8/1/2014 0:00,5030,D,23,2,P,8/22/2014 0:00,0,12,7/9/2014 0:00,H,V,1,23,0,1
8/1/2014 0:00,16292,D,53,2,P,8/22/2014 0:00,0,14,7/25/2014 0:00,H,V,3,7,0,1
8/1/2014 0:00,3796,D,44,2,P,8/22/2014 0:00,0,12,7/9/2014 0:00,H,V,2,23,0,1
8/1/2014 0:00,23978,D,62,2,P,8/22/2014 0:00,0,7,8/17/1999 0:00,H,V,3,5463,182,0
8/1/2014 0:00,7474,D,27,2,P,8/22/2014 0:00,0,11,10/23/2013 0:00,H,V,1,282,9,0
8/1/2014 0:00,20964,D,28,2,P,8/22/2014 0:00,0,23,6/19/2014 0:00,H,V,1,43,1,0
8/1/2014 0:00,27458,D,27,2,F,8/22/2014 0:00,1,97,8/2/2014 0:00,H,V,1,1,0,1
8/1/2014 0:00,11266,D,20,2,P,8/22/2014 0:00,0,12,4/23/2014 0:00,H,U,1,100,3,0
8/1/2014 0:00,20198,C,19,2,P,8/22/2014 0:00,0,17,10/4/2013 0:00,H,U,1,301,10,0
8/1/2014 0:00,13344,C,21,2,P,8/22/2014 0:00,0,22,7/15/2014 0:00,H,U,1,17,0,1
8/1/2014 0:00,15022,C,18,2,P,8/22/2014 0:00,0,99,7/22/2014 0:00,H,U,1,10,0,1
8/1/2014 0:00,18390,C,37,2,F,8/22/2014 0:00,0,10,8/8/2001 0:00,H,U,2,4741,158,0
8/1/2014 0:00,17002,C,24,4,P,8/22/2014 0:00,0,24,6/12/2014 0:00,H,U,1,50,1,0
8/1/2014 0:00,33812,D,28,6,P,8/22/2014 0:00,0,6,1/13/2012 0:00,H,U,1,931,31,0
8/1/2014 0:00,1806,D,19,3,P,8/22/2014 0:00,0,1,11/16/2012 0:00,H,V,1,623,20,0
8/1/2014 0:00,7098,C,19,3,P,8/22/2014 0:00,0,4,6/20/2014 0:00,H,V,1,42,1,0
8/1/2014 0:00,28068,C,19,3,P,8/22/2014 0:00,1,20,8/5/2014 0:00,H,V,1,4,0,1
8/1/2014 0:00,26914,D,29,3,F,8/22/2014 0:00,0,24,6/22/2006 0:00,H,V,1,2962,98,0
8/1/2014 0:00,15928,D,21,6,P,8/22/2014 0:00,1,24,8/2/2014 0:00,H,V,1,1,0,1
8/1/2014 0:00,9904,C,19,6,P,8/22/2014 0:00,0,2,2/26/2014 0:00,H,V,1,156,5,0
8/1/2014 0:00,1750,C,18,4,P,8/22/2014 0:00,1,1,8/6/2014 0:00,H,V,1,5,0,1
8/1/2014 0:00,3052,D,20,1,P,8/21/2014 0:00,0,7,4/18/2014 0:00,H,V,1,105,3,0
8/1/2014 0:00,11248,D,20,1,P,8/21/2014 0:00,0,9,10/24/2013 0:00,H,V,1,281,9,0
8/1/2014 0:00,17428,D,20,1,P,8/21/2014 0:00,0,99,1/2/2014 0:00,H,V,1,211,7,0
8/1/2014 0:00,14746,C,19,1,P,8/21/2014 0:00,0,99,7/29/2014 0:00,H,V,1,3,0,1
8/1/2014 0:00,3084,C,19,1,P,8/21/2014 0:00,1,7,8/7/2014 0:00,H,V,1,6,0,1
8/1/2014 0:00,100,D,19,1,P,8/21/2014 0:00,0,3,6/5/2014 0:00,H,V,1,57,1,0
8/1/2014 0:00,566,D,19,1,P,8/21/2014 0:00,0,1,7/23/2014 0:00,H,V,1,9,0,1
8/1/2014 0:00,6938,D,19,1,P,8/21/2014 0:00,0,7,6/3/2014 0:00,H,V,1,59,1,0
8/1/2014 0:00,7642,D,19,1,P,8/21/2014 0:00,0,10,7/2/2014 0:00,H,V,1,30,0,1
8/1/2014 0:00,26038,C,21,1,P,8/21/2014 0:00,1,20,8/21/2014 0:00,H,V,1,20,0,1
8/1/2014 0:00,19498,D,21,1,P,8/21/2014 0:00,0,15,7/31/2014 0:00,H,V,1,1,0,1
8/1/2014 0:00,30486,C,22,1,P,8/21/2014 0:00,0,18,7/29/2014 0:00,H,V,1,3,0,1
8/1/2014 0:00,9032,C,22,1,P,8/21/2014 0:00,0,3,7/2/2014 0:00,H,V,1,30,0,1
8/1/2014 0:00,6610,C,22,1,P,8/21/2014 0:00,0,1,6/14/2012 0:00,H,V,1,778,25,0
8/1/2014 0:00,16660,D,22,1,P,8/21/2014 0:00,1,13,8/21/2014 0:00,H,V,1,20,0,1
8/1/2014 0:00,5998,C,23,1,P,8/21/2014 0:00,0,7,1/29/2014 0:00,H,V,1,184,6,0
8/1/2014 0:00,16522,D,23,1,P,8/21/2014 0:00,1,21,8/7/2014 0:00,H,V,1,6,0,1
8/1/2014 0:00,22528,D,18,1,P,8/21/2014 0:00,0,99,6/24/2014 0:00,H,V,1,38,1,1
8/1/2014 0:00,648,C,24,1,P,8/21/2014 0:00,0,1,4/3/2014 0:00,H,V,1,120,3,0
8/1/2014 0:00,26634,C,24,1,P,8/21/2014 0:00,0,11,11/3/2010 0:00,H,V,1,1367,45,0
8/1/2014 0:00,5800,D,26,1,P,8/21/2014 0:00,0,6,8/11/2011 0:00,H,V,1,1086,36,0
8/1/2014 0:00,24232,D,57,1,P,8/21/2014 0:00,0,20,2/11/2014 0:00,H,V,3,171,5,0
8/1/2014 0:00,7370,D,49,1,P,8/21/2014 0:00,1,7,8/12/2014 0:00,H,V,2,11,0,1
8/1/2014 0:00,30374,D,39,1,P,8/21/2014 0:00,1,18,8/13/2014 0:00,H,V,2,12,0,1
8/1/2014 0:00,29738,D,35,1,P,8/21/2014 0:00,0,15,4/19/2013 0:00,H,V,2,469,15,0
8/1/2014 0:00,27432,D,49,1,P,8/21/2014 0:00,0,8,10/5/1983 0:00,H,V,2,11258,375,0
8/1/2014 0:00,23208,C,26,1,P,8/21/2014 0:00,1,14,8/14/2014 0:00,H,V,1,13,0,1
8/1/2014 0:00,23784,C,27,1,P,8/21/2014 0:00,1,21,8/14/2014 0:00,H,V,1,13,0,1
8/1/2014 0:00,15864,C,30,1,P,8/21/2014 0:00,1,14,8/1/2014 0:00,H,V,2,0,-1,1
8/1/2014 0:00,29676,C,32,1,P,8/21/2014 0:00,0,14,9/5/2013 0:00,H,V,2,330,10,0
8/1/2014 0:00,6852,C,73,1,P,8/21/2014 0:00,1,9,8/12/2014 0:00,H,V,3,11,0,1
8/1/2014 0:00,9974,C,31,1,P,8/21/2014 0:00,0,4,2/26/2014 0:00,H,V,2,156,5,0
8/1/2014 0:00,28358,C,46,1,P,8/21/2014 0:00,0,14,7/11/2014 0:00,H,V,2,21,0,1
8/1/2014 0:00,23776,C,16,1,P,8/21/2014 0:00,0,13,6/13/2014 0:00,H,V,1,49,1,0
8/1/2014 0:00,17258,C,32,1,P,8/21/2014 0:00,0,16,10/16/2013 0:00,H,V,2,289,9,0
8/1/2014 0:00,4068,C,59,1,P,8/21/2014 0:00,0,10,10/11/2012 0:00,H,V,3,659,21,0
8/1/2014 0:00,28240,D,32,1,F,8/21/2014 0:00,0,13,7/24/2010 0:00,H,V,2,1469,48,0
8/1/2014 0:00,9874,C,19,1,P,8/21/2014 0:00,0,2,12/26/2013 0:00,H,U,1,218,7,0
8/1/2014 0:00,8804,C,22,1,P,8/21/2014 0:00,0,6,10/15/2013 0:00,H,U,1,290,9,0
8/1/2014 0:00,17758,D,22,1,P,8/21/2014 0:00,1,20,8/6/2014 0:00,H,U,1,5,0,1
8/1/2014 0:00,10366,D,31,1,P,8/21/2014 0:00,0,1,4/18/2014 0:00,H,U,2,105,3,0
8/1/2014 0:00,16972,D,50,1,P,8/21/2014 0:00,0,22,5/29/2014 0:00,H,U,3,64,2,0
8/1/2014 0:00,17500,C,43,1,F,8/21/2014 0:00,0,99,10/31/1996 0:00,H,U,2,6483,216,0
8/1/2014 0:00,33804,D,44,1,F,8/21/2014 0:00,0,99,10/20/1989 0:00,H,U,2,9051,301,0
8/1/2014 0:00,12610,D,20,2,P,8/21/2014 0:00,1,11,8/9/2014 0:00,H,V,1,8,0,1
8/1/2014 0:00,18396,D,20,2,P,8/21/2014 0:00,0,19,6/4/2014 0:00,H,V,1,58,1,0
8/1/2014 0:00,26864,D,20,2,P,8/21/2014 0:00,0,16,6/10/2014 0:00,H,V,1,52,1,0
8/1/2014 0:00,4004,D,19,2,P,8/21/2014 0:00,0,11,5/24/2014 0:00,H,V,1,69,2,0
8/1/2014 0:00,16448,D,19,2,P,8/21/2014 0:00,0,18,7/2/2014 0:00,H,V,1,30,0,1
8/1/2014 0:00,32098,C,21,2,P,8/21/2014 0:00,0,5,6/26/2014 0:00,H,V,1,36,1,1
8/1/2014 0:00,18252,C,22,2,P,8/21/2014 0:00,0,17,6/26/2014 0:00,H,V,1,36,1,1
8/1/2014 0:00,3824,D,18,2,P,8/21/2014 0:00,1,12,8/2/2014 0:00,H,V,1,1,0,1
8/1/2014 0:00,12472,C,26,2,P,8/21/2014 0:00,1,11,8/8/2014 0:00,H,V,1,7,0,1
8/1/2014 0:00,19094,C,52,2,P,8/21/2014 0:00,0,20,6/19/2014 0:00,H,V,3,43,1,0
8/1/2014 0:00,8482,D,20,2,P,8/21/2014 0:00,0,7,6/25/2013 0:00,H,U,1,402,13,0
8/1/2014 0:00,17434,C,19,2,P,8/21/2014 0:00,0,99,4/22/2014 0:00,H,U,1,101,3,0
8/1/2014 0:00,14686,C,21,2,P,8/21/2014 0:00,0,10,7/24/2014 0:00,H,U,1,8,0,1
8/1/2014 0:00,18560,C,24,2,P,8/21/2014 0:00,0,23,9/22/2012 0:00,H,U,1,678,22,0
8/1/2014 0:00,9126,C,26,6,P,8/21/2014 0:00,1,2,8/8/2014 0:00,H,U,1,7,0,1
8/1/2014 0:00,7260,C,19,3,P,8/21/2014 0:00,1,6,8/5/2014 0:00,H,V,1,4,0,1
8/1/2014 0:00,5002,D,19,3,P,8/21/2014 0:00,0,12,7/23/2014 0:00,H,V,1,9,0,1
8/1/2014 0:00,9194,C,24,3,P,8/21/2014 0:00,1,2,8/8/2014 0:00,H,V,1,7,0,1
8/1/2014 0:00,3080,C,20,1,P,8/20/2014 0:00,0,7,4/30/2014 0:00,H,V,1,93,3,0
8/1/2014 0:00,7360,C,20,1,P,8/20/2014 0:00,0,6,5/22/2014 0:00,H,V,1,71,2,0
8/1/2014 0:00,28976,C,20,1,P,8/20/2014 0:00,0,13,6/13/2014 0:00,H,V,1,49,1,0
8/1/2014 0:00,2438,C,19,1,P,8/20/2014 0:00,0,8,3/20/2014 0:00,H,V,1,134,4,0
8/1/2014 0:00,4896,C,19,1,P,8/20/2014 0:00,1,12,8/20/2014 0:00,H,V,1,19,0,1
8/1/2014 0:00,7210,C,19,1,P,8/20/2014 0:00,0,1,4/1/2012 0:00,H,V,1,852,28,0
8/1/2014 0:00,5000,D,19,1,P,8/20/2014 0:00,0,9,7/16/2014 0:00,H,V,1,16,0,1
8/1/2014 0:00,9694,D,19,1,P,8/20/2014 0:00,0,4,6/5/2013 0:00,H,V,1,422,14,0
8/1/2014 0:00,28102,D,19,1,P,8/20/2014 0:00,0,17,7/5/2014 0:00,H,V,1,27,0,1
8/1/2014 0:00,7400,D,19,1,P,8/20/2014 0:00,0,8,6/4/2014 0:00,H,V,1,58,1,0
8/1/2014 0:00,23050,C,21,1,P,8/20/2014 0:00,0,19,6/25/2014 0:00,H,V,1,37,1,1
8/1/2014 0:00,3130,C,21,1,P,8/20/2014 0:00,0,7,1/15/2014 0:00,H,V,1,198,6,0
8/1/2014 0:00,7398,C,21,1,P,8/20/2014 0:00,1,8,8/20/2014 0:00,H,V,1,19,0,1
8/1/2014 0:00,26442,D,21,1,P,8/20/2014 0:00,0,21,7/30/2014 0:00,H,V,1,2,0,1
8/1/2014 0:00,31074,D,21,1,P,8/20/2014 0:00,0,20,5/22/2014 0:00,H,V,1,71,2,0
8/1/2014 0:00,7610,D,21,1,P,8/20/2014 0:00,0,9,7/10/2014 0:00,H,V,1,22,0,1
8/1/2014 0:00,32460,C,22,1,P,8/20/2014 0:00,0,15,9/13/2012 0:00,H,V,1,687,22,0
8/1/2014 0:00,23532,D,22,1,P,8/20/2014 0:00,0,13,6/6/2014 0:00,H,V,1,56,1,0
8/1/2014 0:00,7166,D,22,1,P,8/20/2014 0:00,0,1,6/18/2014 0:00,H,V,1,44,1,0
8/1/2014 0:00,288,C,23,1,P,8/20/2014 0:00,0,2,4/9/2014 0:00,H,V,1,114,3,0
8/1/2014 0:00,7364,C,18,1,P,8/20/2014 0:00,0,6,5/16/2014 0:00,H,V,1,77,2,0
8/1/2014 0:00,1524,D,24,1,P,8/20/2014 0:00,0,3,6/16/2014 0:00,H,V,1,46,1,0
8/1/2014 0:00,28568,D,24,1,P,8/20/2014 0:00,0,14,5/18/2011 0:00,H,V,1,1171,39,0
8/1/2014 0:00,4780,D,31,1,P,8/20/2014 0:00,1,9,8/20/2014 0:00,H,V,2,19,0,1
8/1/2014 0:00,31738,D,33,1,P,8/20/2014 0:00,0,23,10/3/2013 0:00,H,V,2,302,10,0
8/1/2014 0:00,26554,D,43,1,P,8/20/2014 0:00,0,15,6/3/2014 0:00,H,V,2,59,1,0
8/1/2014 0:00,25854,D,61,1,P,8/20/2014 0:00,0,15,4/16/2014 0:00,H,V,3,107,3,0
8/1/2014 0:00,5710,C,27,1,P,8/20/2014 0:00,0,5,12/11/2013 0:00,H,V,1,233,7,0
8/1/2014 0:00,6212,C,28,1,P,8/20/2014 0:00,1,3,8/6/2014 0:00,H,V,1,5,0,1
8/1/2014 0:00,4728,C,59,1,P,8/20/2014 0:00,0,9,5/9/2014 0:00,H,V,3,84,2,0
8/1/2014 0:00,4506,C,31,1,P,8/20/2014 0:00,0,11,5/30/2014 0:00,H,V,2,63,2,0
8/1/2014 0:00,364,C,40,1,P,8/20/2014 0:00,0,2,8/16/2012 0:00,H,V,2,715,23,0
8/1/2014 0:00,29470,C,31,1,P,8/20/2014 0:00,0,22,3/14/2013 0:00,H,V,2,505,16,0
8/1/2014 0:00,30338,C,34,1,P,8/20/2014 0:00,0,19,2/20/2013 0:00,H,V,2,527,17,0
8/1/2014 0:00,27534,C,31,1,P,8/20/2014 0:00,1,14,8/20/2014 0:00,H,V,2,19,0,1
8/1/2014 0:00,25510,C,31,1,F,8/20/2014 0:00,0,18,5/17/2013 0:00,H,V,2,441,14,0
8/1/2014 0:00,11098,C,20,1,P,8/20/2014 0:00,0,10,5/29/2014 0:00,H,U,1,64,2,0
8/1/2014 0:00,10086,C,20,1,P,8/20/2014 0:00,0,3,2/15/2014 0:00,H,U,1,167,5,0
8/1/2014 0:00,8680,C,20,1,P,8/20/2014 0:00,0,7,5/15/2014 0:00,H,U,1,78,2,0
8/1/2014 0:00,19246,D,23,1,P,8/20/2014 0:00,0,23,2/12/2014 0:00,H,U,1,170,5,0
8/1/2014 0:00,14698,D,17,1,P,8/20/2014 0:00,0,9,7/31/2014 0:00,H,U,1,1,0,1
8/1/2014 0:00,8628,D,31,1,P,8/20/2014 0:00,0,5,2/6/2012 0:00,H,U,2,907,30,0
8/1/2014 0:00,18510,C,26,1,P,8/20/2014 0:00,0,20,9/20/2012 0:00,H,U,1,680,22,0
8/1/2014 0:00,18726,C,47,1,P,8/20/2014 0:00,0,23,7/5/2013 0:00,H,U,2,392,13,0
8/1/2014 0:00,14014,C,34,1,P,8/20/2014 0:00,1,16,8/20/2014 0:00,H,U,2,19,0,1
8/1/2014 0:00,14240,D,50,1,F,8/20/2014 0:00,0,23,5/30/2014 0:00,H,U,3,63,2,0
8/1/2014 0:00,1696,D,19,2,P,8/20/2014 0:00,0,1,5/21/2014 0:00,H,V,1,72,2,0
8/1/2014 0:00,5240,C,19,2,P,8/20/2014 0:00,0,3,2/27/2014 0:00,H,V,1,155,5,0
8/1/2014 0:00,9306,C,19,2,P,8/20/2014 0:00,0,2,7/31/2014 0:00,H,V,1,1,0,1
8/1/2014 0:00,19396,C,21,2,P,8/20/2014 0:00,0,14,10/30/2013 0:00,H,V,1,275,9,0
8/1/2014 0:00,15712,D,22,2,P,8/20/2014 0:00,0,15,5/23/2014 0:00,H,V,1,70,2,0
8/1/2014 0:00,13754,D,22,2,P,8/20/2014 0:00,0,19,6/20/2014 0:00,H,V,1,42,1,0
8/1/2014 0:00,7002,C,24,2,P,8/20/2014 0:00,0,5,6/21/2013 0:00,H,V,1,406,13,0
8/1/2014 0:00,24148,C,18,2,P,8/20/2014 0:00,0,21,7/16/2014 0:00,H,V,1,16,0,1
8/1/2014 0:00,27628,C,25,2,P,8/20/2014 0:00,0,99,1/14/2014 0:00,H,V,1,199,6,0
8/1/2014 0:00,20440,D,36,2,P,8/20/2014 0:00,0,15,7/17/2014 0:00,H,V,2,15,0,1
8/1/2014 0:00,20408,D,31,2,P,8/20/2014 0:00,0,15,5/16/2014 0:00,H,V,2,77,2,0
8/1/2014 0:00,4554,C,32,2,P,8/20/2014 0:00,0,11,1/17/2014 0:00,H,V,2,196,6,0
8/1/2014 0:00,10392,C,19,2,P,8/20/2014 0:00,0,10,7/26/2013 0:00,H,U,1,371,12,0
8/1/2014 0:00,14998,C,19,2,P,8/20/2014 0:00,0,99,6/12/2014 0:00,H,U,1,50,1,0
8/1/2014 0:00,14668,C,19,2,P,8/20/2014 0:00,0,24,6/27/2014 0:00,H,U,1,35,1,1
8/1/2014 0:00,17844,C,22,2,P,8/20/2014 0:00,0,22,4/25/2014 0:00,H,U,1,98,3,0
8/1/2014 0:00,21608,C,21,6,P,8/20/2014 0:00,0,5,6/26/2014 0:00,H,U,1,36,1,1
8/1/2014 0:00,10004,C,51,6,P,8/20/2014 0:00,0,4,6/16/2011 0:00,H,U,3,1142,38,0
8/1/2014 0:00,10020,C,19,6,P,8/20/2014 0:00,0,3,7/19/2014 0:00,H,U,1,13,0,1
8/1/2014 0:00,2006,D,19,3,P,8/20/2014 0:00,0,5,6/11/2014 0:00,H,V,1,51,1,0
8/1/2014 0:00,1794,C,18,3,P,8/20/2014 0:00,0,1,3/28/2014 0:00,H,V,1,126,4,0
8/1/2014 0:00,1636,D,54,6,P,8/20/2014 0:00,0,3,6/11/2014 0:00,H,V,3,51,1,0
8/1/2014 0:00,19640,C,18,6,P,8/20/2014 0:00,0,19,6/17/2014 0:00,H,V,1,45,1,0
8/1/2014 0:00,144,C,20,1,P,8/19/2014 0:00,0,3,9/20/2013 0:00,H,V,1,315,10,0
8/1/2014 0:00,27592,C,19,1,P,8/19/2014 0:00,0,99,6/12/2014 0:00,H,V,1,50,1,0
8/1/2014 0:00,7562,C,19,1,P,8/19/2014 0:00,0,11,6/26/2014 0:00,H,V,1,36,1,1
8/1/2014 0:00,26020,C,19,1,P,8/19/2014 0:00,0,20,9/26/2013 0:00,H,V,1,309,10,0
8/1/2014 0:00,644,C,19,1,P,8/19/2014 0:00,1,1,8/7/2014 0:00,H,V,1,6,0,1
8/1/2014 0:00,3934,C,21,1,P,8/19/2014 0:00,0,11,6/1/2011 0:00,H,V,1,1157,38,0
8/1/2014 0:00,24424,C,22,1,P,8/19/2014 0:00,0,97,7/27/2012 0:00,H,V,1,735,24,0
8/1/2014 0:00,6798,D,22,1,P,8/19/2014 0:00,0,12,7/1/2014 0:00,H,V,1,31,1,1
8/1/2014 0:00,30098,D,22,1,P,8/19/2014 0:00,0,13,7/3/2013 0:00,H,V,1,394,13,0
8/1/2014 0:00,11842,D,22,1,P,8/19/2014 0:00,0,11,6/12/2014 0:00,H,V,1,50,1,0
8/1/2014 0:00,404,D,22,1,P,8/19/2014 0:00,1,2,8/15/2014 0:00,H,V,1,14,0,1
8/1/2014 0:00,8356,C,23,1,P,8/19/2014 0:00,0,5,3/21/2014 0:00,H,V,1,133,4,0
8/1/2014 0:00,4182,C,23,1,P,8/19/2014 0:00,0,9,6/26/2014 0:00,H,V,1,36,1,1
8/1/2014 0:00,7688,C,18,1,P,8/19/2014 0:00,0,8,7/23/2014 0:00,H,V,1,9,0,1
8/1/2014 0:00,32848,C,18,1,P,8/19/2014 0:00,0,4,4/15/2014 0:00,H,V,1,108,3,0
8/1/2014 0:00,24428,C,18,1,P,8/19/2014 0:00,1,99,8/19/2014 0:00,H,V,1,18,0,1
8/1/2014 0:00,7706,D,32,1,P,8/19/2014 0:00,1,8,8/13/2014 0:00,H,V,2,12,0,1
8/1/2014 0:00,7390,D,28,1,P,8/19/2014 0:00,1,8,8/19/2014 0:00,H,V,1,18,0,1
8/1/2014 0:00,22726,D,48,1,P,8/19/2014 0:00,0,23,2/12/2014 0:00,H,V,2,170,5,0
8/1/2014 0:00,10516,D,32,1,P,8/19/2014 0:00,0,11,5/8/2013 0:00,H,V,2,450,14,0
8/1/2014 0:00,130,D,27,1,P,8/19/2014 0:00,0,3,6/19/2014 0:00,H,V,1,43,1,0
8/1/2014 0:00,33786,C,32,1,F,8/19/2014 0:00,1,97,8/19/2014 0:00,S,V,2,18,0,1
8/1/2014 0:00,9630,D,20,1,P,8/19/2014 0:00,0,3,11/5/2013 0:00,H,U,1,269,8,0
8/1/2014 0:00,14718,C,19,1,P,8/19/2014 0:00,0,99,6/12/2014 0:00,H,U,1,50,1,0
8/1/2014 0:00,18620,C,22,1,P,8/19/2014 0:00,0,9,8/31/2012 0:00,H,U,1,700,23,0
8/1/2014 0:00,12124,C,23,1,P,8/19/2014 0:00,1,11,8/16/2014 0:00,H,U,1,15,0,1
8/1/2014 0:00,11774,D,24,1,P,8/19/2014 0:00,0,12,6/18/2014 0:00,H,U,1,44,1,0
8/1/2014 0:00,9142,D,33,1,P,8/19/2014 0:00,0,3,7/10/2014 0:00,H,U,2,22,0,1
8/1/2014 0:00,16834,D,30,1,P,8/19/2014 0:00,0,18,2/27/2014 0:00,H,U,2,155,5,0
8/1/2014 0:00,18548,C,28,1,F,8/19/2014 0:00,0,24,11/2/2012 0:00,H,U,1,637,21,0
8/1/2014 0:00,29242,C,19,2,P,8/19/2014 0:00,1,15,8/12/2014 0:00,H,V,1,11,0,1
8/1/2014 0:00,21310,C,19,2,P,8/19/2014 0:00,0,20,5/23/2014 0:00,H,V,1,70,2,0
8/1/2014 0:00,21154,C,21,2,P,8/19/2014 0:00,0,15,6/13/2014 0:00,H,V,1,49,1,0
8/1/2014 0:00,29998,D,22,2,P,8/19/2014 0:00,0,13,4/10/2014 0:00,H,V,1,113,3,0
8/1/2014 0:00,16326,D,24,2,P,8/19/2014 0:00,0,22,6/6/2014 0:00,H,V,1,56,1,0
8/1/2014 0:00,7276,C,18,2,P,8/19/2014 0:00,0,5,7/30/2014 0:00,H,V,1,2,0,1
8/1/2014 0:00,13326,C,25,2,P,8/19/2014 0:00,0,14,7/2/2014 0:00,H,V,1,30,0,1
8/1/2014 0:00,26250,D,25,2,P,8/19/2014 0:00,0,24,7/19/2014 0:00,H,V,1,13,0,1
8/1/2014 0:00,7926,C,46,2,P,8/19/2014 0:00,0,5,7/30/2014 0:00,H,V,2,2,0,1
8/1/2014 0:00,20594,D,21,2,P,8/19/2014 0:00,1,23,8/4/2014 0:00,H,U,1,3,0,1
8/1/2014 0:00,14082,C,21,2,P,8/19/2014 0:00,0,23,5/29/2014 0:00,H,U,1,64,2,0
8/1/2014 0:00,11018,C,23,2,P,8/19/2014 0:00,0,12,11/12/2013 0:00,H,U,1,262,8,0
8/1/2014 0:00,11440,D,18,2,P,8/19/2014 0:00,0,11,6/1/2014 0:00,H,U,1,61,2,0
8/1/2014 0:00,17072,C,43,6,P,8/19/2014 0:00,1,23,8/19/2014 0:00,H,U,2,18,0,1
8/1/2014 0:00,29264,C,21,3,P,8/19/2014 0:00,0,14,10/12/2011 0:00,H,V,1,1024,34,0
8/1/2014 0:00,16626,C,17,3,P,8/19/2014 0:00,1,24,8/1/2014 0:00,H,V,1,0,-1,1
8/1/2014 0:00,15854,C,18,6,P,8/19/2014 0:00,0,14,7/29/2014 0:00,H,V,1,3,0,1
8/1/2014 0:00,3958,C,20,6,P,8/19/2014 0:00,0,11,5/29/2014 0:00,H,V,1,64,2,0
8/1/2014 0:00,9214,D,19,4,P,8/19/2014 0:00,1,4,8/15/2014 0:00,H,V,1,14,0,1
8/1/2014 0:00,31802,D,34,4,P,8/19/2014 0:00,1,24,8/19/2014 0:00,H,V,2,18,0,1
8/1/2014 0:00,28980,C,20,1,P,8/18/2014 0:00,0,16,6/10/2014 0:00,H,V,1,52,1,0
8/1/2014 0:00,7624,C,20,1,P,8/18/2014 0:00,0,9,6/4/2014 0:00,H,V,1,58,1,0
8/1/2014 0:00,6232,D,20,1,P,8/18/2014 0:00,0,3,4/23/2014 0:00,H,V,1,100,3,0
8/1/2014 0:00,4706,C,19,1,P,8/18/2014 0:00,0,9,6/26/2014 0:00,H,V,1,36,1,1
8/1/2014 0:00,5486,C,19,1,P,8/18/2014 0:00,0,10,4/4/2014 0:00,H,V,1,119,3,0
8/1/2014 0:00,16212,C,19,1,P,8/18/2014 0:00,1,14,8/15/2014 0:00,H,V,1,14,0,1
8/1/2014 0:00,23212,C,19,1,P,8/18/2014 0:00,0,20,10/21/2011 0:00,H,V,1,1015,33,0
